x,y,z,pitch,yaw,roll,state,trigger,type
0.4588278,1.599536,0.1895501,1.418754,-163.8837,-1.686462,0,0,Base
0.4429632,1.602928,0.1936995,0.5595229,-153.3208,-1.978333,0,0,Base
0.4207972,1.600823,0.2050369,0.8722576,-136.9637,-1.933044,0,0,Base
0.3979071,1.597643,0.2271263,1.373097,-117.5702,-1.95108,0,0,Base
0.379794,1.595659,0.2586474,1.322431,-95.73447,-1.647552,0,0,Base
0.3735073,1.593951,0.2890805,1.266104,-78.34766,-2.158081,0,0,Base
0.3745883,1.591673,0.3120565,2.180809,-65.90253,-3.232208,0,0,Base
0.3740901,1.590658,0.3182104,2.707802,-67.05539,-4.092896,0,0,Base
0.3742079,1.59121,0.3240296,2.531698,-66.33517,-4.146271,0,0,Base
0.373717,1.591007,0.3260927,2.595979,-68.07013,-4.830322,0,0,Base
0.3726418,1.59053,0.3246185,2.207019,-71.81519,-5.355927,0,0,Base
0.3672601,1.590227,0.2938291,2.53168,-93.20386,-5.113403,0,0,Base
0.3750082,1.597936,0.2673007,-0.5863342,-110.6084,-5.463654,0,0,Base
0.3808799,1.600382,0.2539846,-1.119171,-114.8081,-5.696716,0,0,Base
0.3863861,1.600935,0.2419786,-0.8597412,-117.1368,-5.386353,0,0,Base
0.3924429,1.601241,0.2314215,-0.8861084,-119.193,-5.02771,0,0,Base
0.4003068,1.602367,0.2224639,-1.113556,-120.9958,-4.499603,0,0,Base
0.4085483,1.603759,0.2160192,-1.532196,-122.1196,-4.234833,0,0,Base
0.4163599,1.605362,0.210995,-2.418427,-122.5479,-4.035522,0,0,Base
0.4229912,1.607123,0.2062294,-3.329498,-122.5965,-4.039154,0,0,Base
0.4293218,1.607892,0.2001936,-3.845367,-122.887,-3.918152,0,0,Base
0.4357959,1.608656,0.1905178,-3.901154,-125.7966,-3.436432,0,0,Base
0.4458843,1.609027,0.1766932,-3.649109,-134.513,-2.48996,0,0,Base
0.4699336,1.608661,0.1534641,-2.215637,-156.5773,-1.772369,0,0,Base
0.4984168,1.607477,0.1387293,-1.331696,-178.3079,-1.2854,0,0,Base
0.5278823,1.605994,0.134202,-0.5783386,161.4434,-1.323639,0,0,Base
0.5496626,1.606687,0.1370922,-0.6237793,147.2471,-0.5510559,0,0,Base
0.5631487,1.608112,0.1423223,-1.220306,137.033,-0.01815796,0,0,Base
0.5696725,1.606734,0.1488583,0.1457729,129.6804,-0.6252136,0,0,Base
0.5702093,1.607445,0.1553947,0.1873661,125.3961,-0.1501465,0,0,Base
0.5666498,1.608349,0.1602318,-0.01599121,122.6957,-0.1104126,0,0,Base
0.5624437,1.608538,0.1638513,-0.4515686,120.8943,-0.168396,0,0,Base
0.5597972,1.609375,0.1679541,-0.9573669,118.3551,-0.4066772,0,0,Base
0.5592321,1.608847,0.173848,-0.8260803,113.929,-0.4503174,0,0,Base
0.5542187,1.608664,0.1742918,0.3393236,113.3613,-0.3448181,0,0,Base
0.5376397,1.60882,0.1517661,0.1656581,132.5766,-0.457428,0,0,Base
0.4947967,1.608939,0.124989,-0.2713623,168.3238,-0.1753235,0,0,Base
0.4412903,1.607008,0.1249977,-0.2736511,-156.8874,-0.8955383,0,0,Base
0.4052927,1.603956,0.146083,-0.05160522,-134.0083,-1.110168,0,0,Base
0.3832293,1.60174,0.1685955,1.028125,-121.5727,-1.781342,0,0,Base
0.3700688,1.600748,0.1874754,1.276084,-113.006,-3.106293,0,0,Base
0.3634631,1.597589,0.1992749,2.476695,-108.7713,-2.919586,0,0,Base
0.3620096,1.595878,0.2061831,2.811356,-107.4248,-2.848572,0,0,Base
0.3634394,1.596362,0.2078023,2.103429,-108.0714,-2.61972,0,0,Base
0.3679791,1.597338,0.2028382,1.894945,-111.9276,-2.624146,0,0,Base
0.3846276,1.599341,0.1787712,1.951819,-132.6126,-3.471832,0,0,Base
0.4281554,1.600464,0.1491253,2.19581,-168.8811,-4.424957,0,0,Base
0.4871695,1.600166,0.1470495,1.80961,153.0096,-4.865082,0,0,Base
0.5287979,1.600724,0.1662915,0.7577697,125.3158,-4.51358,0,0,Base
0.5493585,1.600978,0.1850596,1.314528,109.639,-3.522644,0,0,Base
0.5585989,1.601336,0.198804,1.498527,98.30102,-3.56427,0,0,Base
0.5635084,1.601739,0.2142375,1.808089,85.29845,-2.677734,0,0,Base
0.5632088,1.600161,0.2286725,2.2326,71.38715,-3.323303,0,0,Base
0.5589641,1.597312,0.2415577,2.968217,58.7888,-4.198029,0,0,Base
0.5500719,1.595034,0.2541424,3.38866,46.13,-5.46228,0,0,Base
0.5379919,1.591041,0.2627543,4.166743,34.68223,-6.897064,0,0,Base
0.5252994,1.587113,0.2678073,4.884043,26.7321,-7.7099,0,0,Base
0.5136454,1.585124,0.2682288,5.3444,21.86133,-8.164032,0,0,Base
0.5057718,1.583972,0.265588,5.953067,20.46235,-7.924683,0,0,Base
0.5136459,1.585723,0.253585,6.752707,31.46251,-4.511566,0,0,Base
0.5449377,1.589409,0.2146805,6.681008,66.11958,-0.8989258,0,0,Base
0.552126,1.593941,0.1464132,5.823512,111.0924,1.795258,0,0,Base
0.5163898,1.597965,0.09210819,3.471276,153.6507,3.027227,0,0,Base
0.4763304,1.601081,0.07778269,2.426586,-177.8443,1.845182,0,0,Base
0.4441558,1.59914,0.08106331,4.053704,-157.6721,1.548976,0,0,Base
0.4007921,1.591601,0.1051014,6.824951,-126.8969,-0.3405762,0,0,Base
0.3674186,1.584827,0.160936,7.578169,-90.68088,-1.957916,0,0,Base
0.3637506,1.57629,0.2253253,9.066278,-61.02472,-1.031189,0,0,Base
0.3792374,1.570343,0.2762183,9.976836,-41.85992,-0.5355225,0,0,Base
0.3924911,1.561752,0.3072559,11.11724,-36.53748,-1.917969,0,0,Base
0.4024571,1.562102,0.321986,11.17275,-37.97455,-2.17514,0,0,Base
0.4128557,1.559129,0.3268512,11.50799,-38.6842,-3.559692,0,0,Base
0.4156181,1.56244,0.3212946,10.9125,-43.11942,-3.980438,0,0,Base
0.4181566,1.563743,0.3137405,10.0293,-45.48203,-3.784119,0,0,Base
0.4211804,1.566338,0.3067308,8.567174,-44.68015,-3.49884,0,0,Base
0.4225336,1.569582,0.2992172,7.427218,-45.26196,-2.865814,0,0,Base
0.4239912,1.572338,0.2946017,6.651914,-46.3468,-2.986145,0,0,Base
0.4224755,1.57535,0.286597,5.546804,-50.97287,-3.690704,0,0,Base
0.4287517,1.575176,0.2875559,5.627125,-48.37668,-4.081299,0,0,Base
0.4402465,1.572338,0.2944724,6.357938,-38.63092,-4.190857,0,0,Base
0.4521307,1.571037,0.2972743,6.458722,-32.11334,-4.039185,0,0,Base
0.4610472,1.569741,0.2964387,6.726553,-29.11279,-4.378082,0,0,Base
0.4649822,1.569334,0.2934576,6.958153,-29.4924,-4.331299,0,0,Base
0.4743643,1.571009,0.2910956,7.086832,-28.21036,-5.151245,0,0,Base
0.4812372,1.574728,0.2889354,6.625842,-27.25797,-5.486755,0,0,Base
0.4796489,1.578048,0.2834862,5.68946,-32.14221,-6.382202,0,0,Base
0.4540036,1.583834,0.256173,2.94956,-59.60306,-6.671204,0,0,Base
0.4434206,1.588529,0.1980871,1.341747,-99.87988,-8.573456,0,0,Base
0.4515288,1.596732,0.1570458,-0.3477478,-120.8741,-6.974518,0,0,Base
0.4624246,1.599413,0.1294285,0.2069138,-136.3943,-4.865692,0,0,Base
0.4659733,1.59924,0.1151101,1.671682,-145.3374,-3.289154,0,0,Base
0.4732488,1.598921,0.1016118,2.52155,-159.3649,-2.973694,0,0,Base
0.4877793,1.597056,0.09128364,3.471492,-176.5702,-2.130188,0,0,Base
0.507794,1.594904,0.08839455,4.02146,164.8908,-2.222229,0,0,Base
0.5316861,1.595543,0.09730666,4.534986,142.8035,-2.167938,0,0,Base
0.546474,1.595339,0.1114089,4.859733,125.4157,-1.740082,0,0,Base
0.5520561,1.594218,0.1273983,5.720741,110.4247,-2.228333,0,0,Base
0.5492011,1.594014,0.1320517,6.764153,107.3957,-3.059967,0,0,Base
0.5444297,1.594473,0.1332192,6.084745,107.0346,-3.259979,0,0,Base
0.5423649,1.596909,0.1324181,5.186355,108.1774,-2.521942,0,0,Base
0.5405152,1.597134,0.1321263,5.423857,109.1053,-2.621063,0,0,Base
0.5373006,1.599481,0.1279982,4.74023,112.9111,-2.259186,0,0,Base
0.5262815,1.599437,0.1113889,5.040408,128.8036,-0.3819275,0,0,Base
0.4973599,1.601519,0.08981646,3.929485,157.0893,1.171937,0,0,Base
0.4594684,1.601931,0.08457746,2.832236,-173.3191,1.990791,0,0,Base
0.4142571,1.601737,0.1071049,1.593593,-136.2604,1.284296,0,0,Base
0.3938832,1.600677,0.1411862,0.9744457,-110.3958,0.4335923,0,0,Base
0.3901866,1.599305,0.1664488,1.026863,-96.28763,0.2318776,0,0,Base
0.3947905,1.596127,0.1819163,2.313328,-91.89124,-0.5067444,0,0,Base
0.4017605,1.595622,0.1890503,2.24252,-91.52814,-1.179352,0,0,Base
0.4087324,1.596735,0.1905736,1.931051,-92.46014,-1.564301,0,0,Base
0.416288,1.597825,0.1827212,1.462009,-97.67459,-1.775635,0,0,Base
0.4240272,1.597922,0.167623,2.564078,-107.5937,-1.25824,0,0,Base
0.4453265,1.598325,0.1300233,4.10345,-134.6353,-0.274292,0,0,Base
0.5054457,1.594763,0.09408069,5.644804,-179.0542,-1.359955,0,0,Base
0.5850053,1.592725,0.1105664,5.375191,129.7549,-1.855194,0,0,Base
0.622235,1.589077,0.1715557,5.009359,80.93391,-5.519073,0,0,Base
0.6104752,1.586511,0.1985247,5.029716,62.58838,-6.537933,0,0,Base
0.5958054,1.586308,0.2009154,5.496859,56.47055,-5.9823,0,0,Base
0.5792755,1.583084,0.1964296,6.112646,50.4868,-6.253784,0,0,Base
0.5603871,1.582333,0.1928336,6.69507,45.08544,-7.454224,0,0,Base
0.5574784,1.583014,0.1686283,7.686056,60.05916,-5.574738,0,0,Base
0.5568486,1.582958,0.1138719,8.792861,94.83738,-1.596069,0,0,Base
0.5312738,1.587725,0.06194726,6.994245,127.1253,-0.1257019,0,0,Base
0.5100939,1.591351,0.04066141,5.916327,137.7169,-1.12262,0,0,Base
0.4981596,1.592399,0.03072201,6.509023,141.873,-1.349548,0,0,Base
0.486528,1.595022,0.02351891,5.666008,147.4943,-1.313324,0,0,Base
0.4767356,1.596301,0.01960491,5.254923,152.1345,-1.529633,0,0,Base
0.4717873,1.597202,0.01853166,4.816433,154.2677,-1.509888,0,0,Base
0.4702653,1.596983,0.01793743,5.070862,155.1081,-1.433289,0,0,Base
0.4658822,1.598225,0.01529966,4.944123,157.8973,-1.533508,0,0,Base
0.4506699,1.597691,0.01003885,5.173958,169.1404,-0.7242432,0,0,Base
0.4198921,1.595767,0.009406195,5.320712,-168.9306,-0.5476685,0,0,Base
0.3813233,1.592139,0.03036346,5.431219,-139.1538,0.1413108,0,0,Base
0.3526617,1.584607,0.08045533,6.159488,-105.8791,0.8783551,0,0,Base
0.3520902,1.579354,0.1517617,5.929976,-71.11545,1.852957,0,0,Base
0.3742654,1.578504,0.2070361,5.504685,-50.41861,1.87683,0,0,Base
0.3997443,1.574847,0.2471792,4.636201,-41.29947,0.3464866,0,0,Base
0.4255658,1.568921,0.2793307,6.397102,-33.67905,-0.01144409,0,0,Base
0.4454294,1.564517,0.2964727,7.170423,-32.00488,-2.446472,0,0,Base
0.4573994,1.563315,0.3064629,7.294377,-30.99442,-3.395691,0,0,Base
0.4724272,1.561414,0.3168055,7.946945,-26.23123,-4.654663,0,0,Base
0.4888034,1.555882,0.324905,9.419475,-17.16089,-4.411133,0,0,Base
0.5032377,1.552773,0.3271472,9.746291,-10.30725,-4.873596,0,0,Base
0.513037,1.548055,0.3246296,10.37092,-5.342224,-4.524628,0,0,Base
