Height, Angle, State, IsTriggered, Intervention
1.68212,-7.716949,0,0,Dot
1.683581,-9.141357,0,0,Dot
1.681971,-8.289978,0,0,Dot
1.682428,-8.32547,0,0,Dot
1.682528,-8.581207,0,0,Dot
1.68177,-8.142639,0,0,Dot
1.681361,-7.858521,0,0,Dot
1.679613,-6.745178,0,0,Dot
1.677956,-5.900391,0,0,Dot
1.67724,-5.584381,0,0,Dot
1.676419,-5.67038,0,0,Dot
1.673493,-4.443085,0,0,Dot
1.676371,-6.055176,0,0,Dot
1.675853,-5.724213,0,0,Dot
1.676241,-5.585663,0,0,Dot
1.677423,-6.10965,0,0,Dot
1.679275,-7.190582,0,0,Dot
1.679594,-7.41153,0,0,Dot
1.676574,-5.66568,0,0,Dot
1.670398,-1.956512,0,0,Dot
1.664242,2.003064,0,0,Dot
1.658823,4.967592,0,0,Dot
1.655718,6.498992,0,0,Dot
1.655053,6.49812,0,0,Dot
1.655624,6.226205,0,0,Dot
1.656335,5.886945,0,0,Dot
1.656813,5.681948,0,0,Dot
1.657455,5.416605,0,0,Dot
1.658377,4.918283,0,0,Dot
1.65959,4.275345,0,0,Dot
1.660528,3.778802,0,0,Dot
1.661004,3.432306,0,0,Dot
1.661346,3.228293,0,0,Dot
1.661688,3.078216,0,0,Dot
1.662452,2.736668,0,0,Dot
1.662831,2.563464,0,0,Dot
1.662895,2.428547,0,0,Dot
1.662864,2.37646,0,0,Dot
1.662697,2.407913,0,0,Dot
1.662531,2.452622,0,0,Dot
1.662859,2.264451,0,0,Dot
1.66316,2.10684,0,0,Dot
1.663264,2.046127,0,0,Dot
1.663131,2.079786,0,0,Dot
1.663039,2.053548,0,0,Dot
1.66305,2.046941,0,0,Dot
1.663295,1.921629,0,0,Dot
1.6635,1.748557,0,0,Dot
1.663814,1.600579,0,0,Dot
1.664004,1.506526,0,0,Dot
1.664132,1.464475,0,0,Dot
1.664034,1.449439,0,0,Dot
1.664084,1.21664,0,0,Dot
1.663868,0.8322462,0,0,Dot
1.663619,0.3763946,0,0,Dot
1.662436,0.6953507,0,0,Dot
1.660286,1.416942,0,0,Dot
1.657266,3.285429,0,0,Dot
1.654229,4.935638,0,0,Dot
1.652936,5.802463,0,0,Dot
1.652187,5.949416,0,0,Dot
1.65234,5.919916,0,0,Dot
1.651754,6.35574,0,0,Dot
1.65001,7.414496,0,0,Dot
1.648319,8.298462,0,0,Dot
1.646464,9.234132,0,0,Dot
1.645293,9.803634,0,0,Dot
1.645108,10.00125,0,0,Dot
1.645362,9.895684,0,0,Dot
1.645505,9.775932,0,0,Dot
1.645461,9.739368,0,0,Dot
1.646261,9.049985,0,0,Dot
1.646281,8.804579,0,0,Dot
1.64696,8.368295,0,0,Dot
1.647201,8.010303,0,0,Dot
1.647437,7.630368,0,0,Dot
1.647779,7.321904,0,0,Dot
1.649154,6.466453,0,0,Dot
1.650611,5.451836,0,0,Dot
1.651585,4.960301,0,0,Dot
1.652055,4.625028,0,0,Dot
1.652813,4.093609,0,0,Dot
1.652998,3.95353,0,0,Dot
1.653819,3.479062,1,0,Dot
1.654279,3.208119,1,0,Dot
1.653961,3.360934,1,0,Dot
1.654732,2.877629,1,0,Dot
1.655536,2.542832,1,0,Dot
1.656148,2.28065,1,0,Dot
1.656401,2.168478,1,0,Dot
1.656346,2.19363,1,0,Dot
1.656051,2.27327,1,0,Dot
1.655841,2.349651,1,0,Dot
1.655965,2.279557,1,0,Dot
1.656051,2.205231,1,0,Dot
1.656179,2.121031,1,0,Dot
1.656301,2.05271,1,0,Dot
1.656057,2.096692,1,0,Dot
1.655696,2.343449,1,0,Dot
1.65587,2.257936,1,0,Dot
1.656269,2.075119,1,0,Dot
1.656189,2.068507,1,0,Dot
1.656128,2.077054,1,0,Dot
1.656105,2.036804,1,0,Dot
1.656041,2.04685,1,0,Dot
1.655967,2.130489,1,0,Dot
1.656204,1.988511,1,0,Dot
1.656252,2.019524,1,0,Dot
1.656296,1.986743,1,0,Dot
1.656255,2.001425,1,0,Dot
1.656047,2.067834,1,0,Dot
1.655729,2.167586,1,0,Dot
1.655734,2.134531,1,0,Dot
1.655896,2.103933,1,0,Dot
1.655972,2.117486,1,0,Dot
1.655925,2.114442,1,0,Dot
1.655848,2.097271,1,0,Dot
1.655725,2.103266,1,0,Dot
1.655643,2.155677,1,0,Dot
1.655905,2.020287,1,0,Dot
1.655993,1.996059,1,0,Dot
1.655879,2.064527,1,0,Dot
1.655939,1.967592,1,0,Dot
1.655836,2.049351,1,0,Dot
1.655873,2.021768,1,0,Dot
1.655664,2.152589,1,0,Dot
1.655186,2.317777,1,0,Dot
1.654966,2.397228,1,0,Dot
1.654874,2.564896,1,0,Dot
1.655407,2.428351,1,0,Dot
1.655539,2.351707,1,0,Dot
1.655041,2.565515,1,0,Dot
1.654039,2.952153,1,0,Dot
1.653347,3.336931,1,0,Dot
1.653143,3.384469,1,0,Dot
1.652999,3.429638,1,0,Dot
1.652387,3.666577,1,0,Dot
1.651638,3.914791,1,0,Dot
1.651079,4.081988,1,0,Dot
1.64928,4.070486,1,0,Dot
1.646817,4.087214,1,0,Dot
1.643757,4.279896,1,0,Dot
1.642919,4.496099,1,0,Dot
1.631243,2.837877,1,0,Dot
1.62049,4.429599,1,0,Dot
1.630378,5.015691,1,0,Dot
1.630326,2.912172,1,0,Dot
1.640197,3.64894,1,0,Dot
1.64263,1.733252,1,0,Dot
1.637854,2.767212,1,0,Dot
1.63758,4.142549,1,0,Dot
1.634146,4.589873,1,0,Dot
1.629084,6.46172,1,0,Dot
1.633444,6.31319,1,0,Dot
1.637934,4.245854,1,0,Dot
1.632215,4.728261,1,0,Dot
1.627122,5.907405,1,0,Dot
1.627836,6.595372,1,0,Dot
1.629538,5.655295,1,0,Dot
1.635668,6.440022,1,0,Dot
1.632296,5.243436,1,0,Dot
1.631499,5.151935,1,0,Dot
1.635433,6.137584,1,0,Dot
1.630094,6.468977,1,0,Dot
1.630019,6.699531,1,0,Dot
1.629219,8.280239,1,0,Dot
1.629907,7.568337,1,0,Dot
1.631469,6.950896,1,0,Dot
1.630801,7.184054,1,0,Dot
1.631149,7.171203,1,0,Dot
1.631006,7.084489,1,0,Dot
1.630345,7.22333,1,0,Dot
1.630343,7.212737,1,0,Dot
1.630946,6.976465,1,0,Dot
1.632491,6.272628,1,0,Dot
1.632542,6.117679,1,0,Dot
1.633399,5.746656,1,0,Dot
1.63382,5.508262,1,0,Dot
1.63342,5.729431,1,0,Dot
1.632893,6.069629,1,0,Dot
1.632412,6.262683,1,0,Dot
1.631244,6.812009,1,0,Dot
1.630038,7.576116,1,0,Dot
1.629226,7.838863,1,0,Dot
1.628747,8.174479,1,0,Dot
1.628211,8.550483,1,0,Dot
1.627768,8.754043,1,0,Dot
1.627397,8.921569,1,0,Dot
1.627362,8.880962,1,0,Dot
1.627451,8.699789,1,0,Dot
1.628228,8.280242,1,0,Dot
1.630051,6.892201,1,0,Dot
1.631526,5.961356,1,0,Dot
1.63849,2.222376,1,0,Dot
1.642311,-1.876556,1,0,Dot
1.641333,-2.350311,1,0,Dot
1.640911,-2.365448,1,0,Dot
1.639479,-1.642487,1,0,Dot
1.638914,-1.668671,1,0,Dot
1.638698,-1.34079,1,0,Dot
1.638744,-1.338898,1,0,Dot
1.638702,-1.315857,1,0,Dot
1.638138,-1.25296,1,0,Dot
1.63955,-2.499237,1,0,Dot
1.642343,-4.546753,1,0,Dot
1.64438,-5.846252,1,0,Dot
1.644777,-6.14624,1,0,Dot
1.645374,-6.473389,1,0,Dot
1.646107,-7.005859,1,0,Dot
1.647997,-8.176361,1,0,Dot
1.650051,-9.374054,1,0,Dot
1.649114,-9.295837,1,0,Dot
1.649258,-9.972351,1,0,Dot
1.651136,-11.34436,1,0,Dot
1.652656,-12.33548,1,0,Dot
1.653237,-12.82852,1,0,Dot
1.653807,-13.25797,1,0,Dot
1.654392,-13.65598,1,0,Dot
1.654525,-13.60791,1,0,Dot
1.654143,-13.38342,1,0,Dot
1.653734,-13.18726,1,0,Dot
1.653324,-13.02618,1,0,Dot
1.653237,-12.98248,1,0,Dot
1.652976,-12.83734,1,0,Dot
1.652776,-12.62863,1,0,Dot
1.652853,-12.63635,1,0,Dot
1.652849,-12.55649,1,0,Dot
1.652537,-12.38153,1,0,Dot
1.652578,-12.45139,1,0,Dot
1.652721,-12.45422,1,0,Dot
1.652624,-12.40704,1,0,Dot
1.652863,-12.46231,1,0,Dot
1.652219,-12.11475,1,0,Dot
1.652637,-12.25351,1,0,Dot
1.651876,-11.93167,1,0,Dot
1.651758,-11.93378,1,0,Dot
1.651697,-11.89978,1,0,Dot
1.651641,-11.89465,1,0,Dot
1.651459,-11.87637,1,0,Dot
1.651117,-11.74664,1,0,Dot
1.650983,-11.68649,1,0,Dot
1.651036,-11.69724,1,0,Dot
1.650585,-11.44485,1,0,Dot
1.650742,-11.28482,1,0,Dot
1.650517,-11.2359,1,0,Dot
1.648126,-10.33762,1,0,Dot
1.64534,-9.263031,1,0,Dot
1.644081,-8.802429,1,0,Dot
1.642547,-8.367676,1,0,Dot
1.643052,-8.559387,1,0,Dot
1.642771,-8.550568,1,0,Dot
1.642851,-8.537079,1,0,Dot
1.643406,-8.8172,1,0,Dot
1.643521,-8.782013,1,0,Dot
1.643794,-8.917053,1,0,Dot
1.64335,-8.519775,1,0,Dot
1.637804,-4.601105,1,0,Dot
1.631845,-0.5115662,1,0,Dot
1.627267,3.988371,1,0,Dot
1.626677,6.590558,1,0,Dot
1.625959,6.520162,1,0,Dot
1.624675,8.21482,1,0,Dot
1.62752,8.541866,1,0,Dot
1.624639,10.32625,1,0,Dot
1.620077,9.879327,1,0,Dot
1.626352,9.831498,1,0,Dot
1.625614,10.41296,1,0,Dot
1.620124,9.415233,1,0,Dot
1.628083,9.532341,1,0,Dot
1.625921,10.48672,1,0,Dot
1.619666,9.380225,1,0,Dot
1.628597,9.410899,1,0,Dot
1.625185,10.08427,1,0,Dot
1.620644,9.363673,1,0,Dot
1.628776,9.41574,1,0,Dot
1.624743,10.37557,1,0,Dot
1.621853,9.422827,1,0,Dot
1.628468,9.450281,1,0,Dot
1.626509,9.800988,1,0,Dot
1.620713,10.22746,1,0,Dot
1.626321,9.947791,1,0,Dot
1.624388,10.68588,1,0,Dot
1.621103,10.0649,1,0,Dot
1.626178,9.902737,1,0,Dot
1.625356,10.60521,1,0,Dot
1.620258,9.954399,1,0,Dot
1.626452,10.17445,1,0,Dot
1.621981,11.50454,1,0,Dot
1.620032,10.40294,1,0,Dot
1.625054,10.31155,1,0,Dot
1.623017,11.47277,1,0,Dot
1.619798,10.49457,1,0,Dot
1.625824,9.932832,1,0,Dot
1.622754,10.86054,1,0,Dot
1.618858,10.53929,1,0,Dot
1.624037,10.98504,1,0,Dot
1.621174,12.04938,1,0,Dot
1.61913,10.68465,1,0,Dot
1.624628,10.79515,1,0,Dot
1.620987,11.56569,1,0,Dot
1.621977,9.650884,1,0,Dot
1.626501,9.99465,1,0,Dot
1.621678,11.2482,1,0,Dot
1.621112,9.921695,1,0,Dot
1.625421,10.5129,1,0,Dot
1.620574,11.87419,1,0,Dot
1.620912,9.809083,1,0,Dot
1.625298,10.31446,1,0,Dot
1.621065,11.6124,1,0,Dot
1.621909,9.784532,1,0,Dot
1.625041,10.28992,1,0,Dot
1.622211,11.55516,1,0,Dot
1.620747,9.77275,1,0,Dot
1.625193,10.31343,1,0,Dot
1.621924,11.67007,1,0,Dot
1.621164,9.771791,1,0,Dot
1.627244,9.496231,1,0,Dot
1.624856,10.30382,1,0,Dot
1.620967,10.90253,1,0,Dot
1.621567,10.79448,1,0,Dot
1.619399,12.48272,1,0,Dot
1.618453,11.82594,1,0,Dot
1.619924,11.14735,1,0,Dot
1.618956,12.68934,1,0,Dot
1.615742,13.08099,1,0,Dot
1.618856,11.57325,1,0,Dot
1.618398,12.12633,1,0,Dot
1.617261,11.26296,1,0,Dot
1.623977,9.284809,1,0,Dot
1.626723,7.168361,1,0,Dot
1.630937,2.006994,1,0,Dot
1.642685,-3.488586,1,0,Dot
1.647104,-7.398102,1,0,Dot
1.645328,-8.42923,1,0,Dot
1.649788,-8.391998,1,0,Dot
1.647588,-7.835388,1,0,Dot
1.645423,-8.219574,1,0,Dot
1.648532,-7.764252,1,0,Dot
1.645796,-6.749359,1,0,Dot
1.642633,-6.101105,1,0,Dot
1.635005,5.689877,1,0,Dot
1.623333,13.07134,1,0,Dot
1.615347,14.45826,1,0,Dot
1.625834,11.85626,1,0,Dot
1.626817,11.09788,1,0,Dot
1.624322,10.28018,1,0,Dot
1.63327,8.569019,1,0,Dot
1.632019,8.154731,1,0,Dot
1.627121,8.417052,1,0,Dot
1.634609,7.660648,1,0,Dot
1.633525,7.307637,1,0,Dot
1.634291,6.578845,1,0,Dot
1.643188,4.554523,1,0,Dot
1.639505,4.246875,1,0,Dot
1.63701,7.252765,1,0,Dot
1.622871,14.60877,1,0,Dot
1.608527,20.41363,1,0,Dot
1.60886,20.86119,1,0,Dot
1.60843,20.94154,1,0,Dot
1.60799,20.01817,1,0,Dot
1.614325,17.81651,1,0,Dot
1.61911,16.3072,1,0,Dot
1.620373,14.90537,1,0,Dot
1.62319,13.91294,1,0,Dot
1.627262,12.36764,1,0,Dot
1.62717,11.17321,1,0,Dot
1.630279,10.97819,1,0,Dot
1.634456,10.08386,1,0,Dot
1.636027,8.136654,1,0,Dot
1.639443,6.53356,1,0,Dot
1.640481,6.410416,1,0,Dot
1.634557,8.41086,1,0,Dot
1.636236,7.45559,1,0,Dot
1.637614,7.55911,1,0,Dot
1.635129,7.776069,1,0,Dot
1.636519,7.341868,1,0,Dot
1.636722,7.320639,1,0,Dot
1.635812,7.615064,1,0,Dot
1.636778,6.304056,1,0,Dot
1.635864,4.250805,1,0,Dot
1.630704,3.924825,1,0,Dot
1.632489,4.422788,1,0,Dot
1.630237,5.801447,1,0,Dot
1.627872,7.929717,1,0,Dot
1.620826,11.79261,1,0,Dot
1.617954,13.85787,1,0,Dot
1.620775,13.43912,1,0,Dot
1.617668,14.08339,1,0,Dot
1.617863,13.47461,1,0,Dot
1.621618,13.47961,1,0,Dot
1.615749,14.5323,1,0,Dot
1.618105,16.30392,1,0,Dot
1.622381,15.53887,1,0,Dot
1.627537,11.74453,1,0,Dot
1.640259,8.229314,1,0,Dot
1.642515,6.866778,1,0,Dot
1.642844,5.565825,1,0,Dot
1.648638,4.952436,1,0,Dot
1.640961,6.051619,1,0,Dot
1.643086,7.176711,1,0,Dot
1.627236,-0.1741943,0,0,Dot
1.627317,-0.2757263,0,0,Dot
1.627127,-0.1798706,0,0,Dot
1.627152,-0.130188,0,0,Dot
1.626623,0.1554867,0,0,Dot
1.626861,0.06848376,0,0,Dot
1.627088,-0.00559734,0,0,Dot
1.627154,0.009330679,0,0,Dot
1.627211,-0.01245117,0,0,Dot
1.627256,-0.04425049,0,0,Dot
1.627147,0.0002420448,0,0,Dot
1.626881,0.03222356,0,0,Dot
1.626925,0.0756258,0,0,Dot
1.627165,0.02405166,0,0,Dot
1.627323,-0.1207886,0,0,Dot
1.627305,-0.1804199,0,0,Dot
1.62709,-0.1064453,0,0,Dot
1.627125,-0.1572571,0,0,Dot
1.627007,-0.1338806,0,0,Dot
1.626769,0.007524948,0,0,Dot
1.626532,0.07405912,0,0,Dot
1.626147,0.3403066,0,0,Dot
1.626224,0.3798725,0,0,Dot
1.626254,0.3175301,0,0,Dot
1.626166,0.4173366,0,0,Dot
1.625503,0.8238758,0,0,Dot
1.623795,1.841448,0,0,Dot
1.619544,4.124523,0,0,Dot
1.614776,6.578991,0,0,Dot
1.61075,8.825672,0,0,Dot
1.60813,10.09204,0,0,Dot
1.607378,10.5392,0,0,Dot
1.607108,10.78996,0,0,Dot
1.60696,10.94036,0,0,Dot
1.60721,10.86213,0,0,Dot
1.606806,11.04613,0,0,Dot
1.606009,11.34833,0,0,Dot
1.605301,11.77097,0,0,Dot
1.60442,12.20135,0,0,Dot
1.603618,12.60591,0,0,Dot
1.603002,12.87835,0,0,Dot
1.602287,13.20624,0,0,Dot
1.601542,13.54223,0,0,Dot
1.601091,13.77051,0,0,Dot
1.600546,14.10103,0,0,Dot
1.600619,14.13161,0,0,Dot
1.600317,14.28069,0,0,Dot
1.599649,14.56316,0,0,Dot
1.598895,14.86076,0,0,Dot
1.598645,14.95831,0,0,Dot
1.598474,15.08949,0,0,Dot
1.598412,15.0626,0,0,Dot
1.598421,15.10176,0,0,Dot
1.598392,15.08537,0,0,Dot
1.598731,14.88675,0,0,Dot
1.598871,14.83679,0,0,Dot
1.599314,14.65452,0,0,Dot
1.599808,14.46698,0,0,Dot
1.600176,14.33378,0,0,Dot
1.600426,14.16307,0,0,Dot
1.600817,14.00071,0,0,Dot
1.600882,13.95148,0,0,Dot
1.601051,13.85493,0,0,Dot
1.601136,13.80537,0,0,Dot
1.601281,13.74449,0,0,Dot
1.601503,13.60194,0,0,Dot
1.601526,13.5564,0,0,Dot
1.601758,13.48201,0,0,Dot
1.602098,13.2989,0,0,Dot
1.60237,13.21634,0,0,Dot
1.602122,13.28613,0,0,Dot
1.601915,13.34482,0,0,Dot
1.601828,13.34581,0,0,Dot
1.601856,13.33407,0,0,Dot
1.602275,13.15604,0,0,Dot
1.603177,12.62149,0,0,Dot
1.606462,11.23556,0,0,Dot
1.611378,8.432687,0,0,Dot
1.614868,6.028108,0,0,Dot
1.618757,3.07439,0,0,Dot
1.620247,0.03611634,0,0,Dot
1.618021,0.4143135,0,0,Dot
1.616542,-0.3053284,0,0,Dot
1.613802,0.3144422,0,0,Dot
1.611408,1.098482,0,0,Dot
1.609645,1.961238,0,0,Dot
1.60813,2.597653,0,0,Dot
1.606638,3.31374,0,0,Dot
1.605824,3.830084,0,0,Dot
1.606824,3.446422,0,0,Dot
1.60695,3.192024,0,0,Dot
1.60628,3.702751,0,0,Dot
1.606206,3.69637,0,0,Dot
1.605832,3.786792,0,0,Dot
1.604136,4.51938,0,0,Dot
1.603734,4.600605,0,0,Dot
1.606477,3.037204,0,0,Dot
1.608815,1.535939,0,0,Dot
1.610264,0.6281381,0,0,Dot
1.610093,0.5132135,0,0,Dot
1.609509,1.308957,0,0,Dot
1.610768,0.7589327,0,0,Dot
1.61022,0.9791268,0,0,Dot
1.610204,0.8898122,0,0,Dot
1.610029,1.050729,0,0,Dot
1.610796,0.7506657,0,0,Dot
1.611539,0.3076635,0,0,Dot
1.611697,0.1526931,0,0,Dot
1.611345,0.3699905,0,0,Dot
1.610602,0.7337021,1,0,Dot
1.610484,0.7871069,1,0,Dot
1.610705,0.6981143,1,0,Dot
1.610813,0.6798987,1,0,Dot
1.611304,0.5062491,1,0,Dot
1.611792,0.3082648,1,0,Dot
1.612069,0.1066052,1,0,Dot
1.612026,-0.0539856,1,0,Dot
1.611857,0.02668384,1,0,Dot
1.611882,-0.01229858,1,0,Dot
1.611944,-0.06393433,1,0,Dot
1.611953,-0.05377197,1,0,Dot
1.612244,-0.1705017,1,0,Dot
1.612228,-0.1968689,1,0,Dot
1.611727,-0.0118103,1,0,Dot
1.611254,0.2566918,1,0,Dot
1.610832,0.618218,1,0,Dot
1.611318,1.425954,1,0,Dot
1.614011,1.737068,1,0,Dot
1.61522,1.581828,1,0,Dot
1.62066,1.021826,0,0,Dot
1.623491,0.32525,0,0,Dot
1.62499,0.1081041,0,0,Dot
1.625055,0.001882784,0,0,Dot
1.62534,-0.3182068,0,0,Dot
1.624734,-0.2546997,0,0,Dot
1.62486,-0.230896,0,0,Dot
1.623968,-0.01797485,0,0,Dot
1.622706,0.9475196,0,0,Dot
1.621798,1.415476,0,0,Dot
1.62281,0.8956329,0,0,Dot
1.624067,0.2128468,0,0,Dot
1.624505,-0.3454285,0,0,Dot
1.624273,-0.1433716,0,0,Dot
1.625008,-0.5627136,0,0,Dot
1.626005,-1.24054,0,0,Dot
1.626109,-1.241058,0,0,Dot
1.625768,-1.123016,0,0,Dot
1.625841,-1.119049,0,0,Dot
1.625756,-1.071625,0,0,Dot
1.625229,-0.6858826,0,0,Dot
1.623845,0.0605823,0,0,Dot
1.622404,0.739415,0,0,Dot
1.621409,1.24496,0,0,Dot
1.617186,3.224979,0,0,Dot
1.609976,7.049463,0,0,Dot
1.601452,11.38861,0,0,Dot
1.594865,14.85721,0,0,Dot
1.591365,16.66467,0,0,Dot
1.589643,17.49271,0,0,Dot
1.589656,17.30128,0,0,Dot
1.589962,17.25214,0,0,Dot
1.590249,17.09969,0,0,Dot
1.59063,16.98291,0,0,Dot
1.590287,17.17844,0,0,Dot
1.590358,17.17384,0,0,Dot
1.589884,17.42565,0,0,Dot
1.589224,17.67399,0,0,Dot
1.589338,17.56992,0,0,Dot
1.588964,17.71545,0,0,Dot
1.588789,17.79571,0,0,Dot
1.588901,17.6953,0,0,Dot
1.588606,17.79015,0,0,Dot
1.58856,17.84198,0,0,Dot
1.588442,17.87869,0,0,Dot
1.588227,18.02814,0,0,Dot
1.588059,18.05604,0,0,Dot
1.588208,17.97565,0,0,Dot
1.58837,17.89961,0,0,Dot
1.588369,17.88796,0,0,Dot
1.588339,17.85782,0,0,Dot
1.588158,17.95931,0,0,Dot
1.588054,17.97822,0,0,Dot
1.588176,17.90942,0,0,Dot
1.588193,17.87288,0,0,Dot
1.589261,17.33236,1,0,Dot
1.596955,13.44054,0,0,Dot
1.604543,9.163123,0,0,Dot
1.60993,6.240792,0,0,Dot
1.613411,4.434385,0,0,Dot
1.617305,2.657014,0,0,Dot
1.620433,0.9147357,0,0,Dot
1.621518,0.3845643,0,0,Dot
1.621505,0.4878884,0,0,Dot
1.620144,1.251706,0,0,Dot
1.615508,3.567757,0,0,Dot
1.603033,9.58601,0,0,Dot
1.588865,17.15101,0,0,Dot
1.579972,21.38586,0,0,Dot
1.574664,24.07554,0,0,Dot
1.57414,24.04768,0,0,Dot
1.575048,23.73457,0,0,Dot
1.575577,23.59283,0,0,Dot
1.576832,23.10675,0,0,Dot
1.578113,22.53818,0,0,Dot
1.57813,22.39002,0,0,Dot
1.578376,22.31675,0,0,Dot
1.578826,22.19049,0,0,Dot
1.579258,21.99914,0,0,Dot
1.579468,21.9178,0,0,Dot
1.579407,21.9462,0,0,Dot
1.579326,21.91253,0,0,Dot
1.579596,21.83447,0,0,Dot
1.580282,21.50034,0,0,Dot
1.58091,21.20962,0,0,Dot
1.581022,21.10666,0,0,Dot
1.587714,18.35267,0,0,Dot
1.59873,11.79824,0,0,Dot
1.607171,7.561499,0,0,Dot
1.613347,4.761374,0,0,Dot
1.619334,1.645863,0,0,Dot
1.624299,-1.015656,0,0,Dot
1.626251,-2.317749,0,0,Dot
1.626789,-2.467529,0,0,Dot
1.626681,-2.362274,0,0,Dot
1.62619,-2.136719,0,0,Dot
1.62607,-2.154938,0,0,Dot
1.626114,-2.209656,0,0,Dot
1.625737,-1.966034,0,0,Dot
1.624429,-1.379913,0,0,Dot
1.621855,-0.06817627,0,0,Dot
1.610334,5.178195,0,0,Dot
1.591361,15.37176,0,0,Dot
1.575282,23.10782,0,0,Dot
1.566195,27.50553,0,0,Dot
1.563075,28.80613,0,0,Dot
1.562943,28.58348,0,0,Dot
1.564129,28.24628,0,0,Dot
1.565169,27.82253,0,0,Dot
1.566473,27.3969,0,0,Dot
1.567405,26.90318,0,0,Dot
1.568389,26.56764,0,0,Dot
1.569738,25.95326,0,0,Dot
1.570463,25.64694,0,0,Dot
1.570515,25.64742,0,0,Dot
1.57055,25.5735,0,0,Dot
1.571115,25.28407,0,0,Dot
1.572161,24.84198,0,0,Dot
1.572978,24.50478,0,0,Dot
1.573564,24.31106,0,0,Dot
1.573755,24.18819,0,0,Dot
1.574241,23.96314,0,0,Dot
1.576161,22.65289,0,0,Dot
1.575706,23.24167,0,0,Dot
1.575831,23.06804,0,0,Dot
1.576204,22.85042,0,0,Dot
1.575895,23.00389,0,0,Dot
1.57653,22.74102,0,0,Dot
1.576767,22.70002,1,0,Dot
1.576957,22.56091,1,0,Dot
1.576852,22.66059,1,0,Dot
1.576376,22.8211,1,0,Dot
1.576012,22.97828,1,0,Dot
1.576055,22.89545,1,0,Dot
1.576287,22.79902,1,0,Dot
1.576284,22.87776,1,0,Dot
1.576095,22.92842,1,0,Dot
1.576162,22.87229,1,0,Dot
1.576258,22.8224,1,0,Dot
1.576349,22.79233,1,0,Dot
1.576369,22.72575,1,0,Dot
1.576326,22.7663,1,0,Dot
1.576481,22.68902,1,0,Dot
1.576859,22.58608,1,0,Dot
1.576963,22.5229,1,0,Dot
1.577302,22.40225,1,0,Dot
1.577273,22.42921,1,0,Dot
1.577229,22.50463,1,0,Dot
1.577267,22.39525,1,0,Dot
1.577607,22.24424,1,0,Dot
1.580831,21.16488,1,0,Dot
1.588668,17.49541,1,0,Dot
1.598315,12.94839,0,0,Dot
1.60892,8.055677,0,0,Dot
1.617644,4.120729,0,0,Dot
1.619737,2.474782,0,0,Dot
1.620451,1.893016,0,0,Dot
1.624292,0.01490796,0,0,Dot
1.625255,-0.7744446,0,0,Dot
1.625612,-1.14032,0,0,Dot
1.625323,-1.026978,0,0,Dot
1.624366,-0.9680176,0,0,Dot
1.625598,-1.090393,0,0,Dot
1.622814,-0.2301025,0,0,Dot
1.623317,0.1911009,0,0,Dot
1.621775,0.9637077,0,0,Dot
1.618513,2.262063,0,0,Dot
1.618677,2.660295,0,0,Dot
1.616247,3.501741,0,0,Dot
1.614815,4.649363,0,0,Dot
1.614129,4.726759,0,0,Dot
1.614858,4.191162,0,0,Dot
1.615067,3.723041,0,0,Dot
1.61507,3.613526,0,0,Dot
1.616248,3.07804,0,0,Dot
1.617718,2.052905,0,0,Dot
1.617181,2.169994,0,0,Dot
1.616838,2.224525,0,0,Dot
1.615478,2.31929,0,0,Dot
1.610064,3.405252,0,0,Dot
1.604446,5.342647,0,0,Dot
1.603989,5.534555,0,0,Dot
1.604698,4.978025,0,0,Dot
1.604807,5.092503,0,0,Dot
1.605536,4.814755,0,0,Dot
1.605983,4.732592,0,0,Dot
1.606429,4.655102,0,0,Dot
1.606137,4.923403,0,0,Dot
1.605922,5.121859,0,0,Dot
1.606538,4.899539,0,0,Dot
1.60664,4.875144,0,0,Dot
1.606065,4.998254,0,0,Dot
1.605797,5.079211,0,0,Dot
1.605678,5.189332,0,0,Dot
1.605512,5.276828,0,0,Dot
1.60513,5.468578,0,0,Dot
1.604271,5.805187,0,0,Dot
1.60464,5.622331,0,0,Dot
1.604959,5.416929,0,0,Dot
1.605192,5.303763,0,0,Dot
1.605303,5.241307,0,0,Dot
1.605292,5.211755,0,0,Dot
1.605031,5.277018,0,0,Dot
1.605355,5.110096,0,0,Dot
1.60527,5.089607,0,0,Dot
1.605386,5.089072,1,0,Dot
1.605331,5.130004,1,0,Dot
1.604831,5.329875,1,0,Dot
1.60469,5.350415,1,0,Dot
1.604709,5.314068,1,0,Dot
1.604619,5.324331,1,0,Dot
1.604121,5.500086,1,0,Dot
1.604163,5.436312,1,0,Dot
1.604043,5.433688,1,0,Dot
1.603916,5.493943,1,0,Dot
1.604017,5.385669,1,0,Dot
1.604412,5.257233,1,0,Dot
1.604602,5.183848,1,0,Dot
1.604705,5.118217,1,0,Dot
1.604948,5.03192,1,0,Dot
1.604992,5.001867,1,0,Dot
1.605112,5.025025,1,0,Dot
1.605126,5.004409,1,0,Dot
1.605221,4.98412,1,0,Dot
1.60531,4.895759,1,0,Dot
1.605063,5.007136,1,0,Dot
1.604962,5.040792,1,0,Dot
1.604891,5.045708,1,0,Dot
1.604735,5.070475,1,0,Dot
1.604522,5.120181,1,0,Dot
1.604415,5.193184,1,0,Dot
1.604455,5.185099,1,0,Dot
1.604452,5.176514,1,0,Dot
1.604392,5.191201,1,0,Dot
1.604431,5.169639,1,0,Dot
